훈련과정 ID,회차,만족도(5점),대표값출처,수강인원,평가인원,평가참여율,추천인원,추천응답인원,전반적 만족도,경력개발지원,과제 및 피드백,교강사,프로젝트 학습,훈련과정 편성 및 운영,훈련과정 현장지향성,훈련환경 및 장비,개인성과,과정성과,훈련과정 실무연계성,평가 및 피드백
AIG20240000498223,3,4.8,전반적 만족도,14,13,92.9,13,13,4.8,4.3,,4.8,,4.6,4.7,3.6,4.2,4.1,5.0,4.8
AIG20240000498223,4,3.8,전반적 만족도,18,11,61.1,7,11,3.8,4.1,,3.9,,3.9,3.8,3.6,3.93,3.8,,3.9
AIG20240000498223,5,4.0,전반적 만족도,9,7,77.8,7,7,4.0,4.1,,4.4,,4.2,4.4,3.4,4.17,4.1,,4.3
AIG20240000498223,7,4.2,전반적 만족도,18,12,66.7,10,12,4.2,3.8,,4.4,,4.2,4.3,3.5,4.03,4.2,,4.1
AIG20240000498223,17,4.6,전반적 만족도,7,6,85.7,5,6,4.6,4.8,,4.8,,4.6,5.0,3.5,4.67,4.5,3.6,4.6
AIG20240000498223,20,4.0,전반적 만족도,10,9,90,6,9,4.0,4.4,,4.3,,4.2,4.1,4.4,4.27,4.0,4.3,4.4
AIG20240000498225,4,3.7,전반적 만족도,27,11,40.7,10,11,3.7,3.6,,3.9,,3.7,3.7,3.2,3.77,3.6,,3.7
AIG20240000498225,5,4.7,전반적 만족도,21,16,76.2,15,16,4.7,4.6,,4.8,,4.6,4.7,4.4,4.33,4.5,5.0,4.7
AIG20240000498225,6,4.9,전반적 만족도,16,11,68.8,11,11,4.9,4.4,,4.9,,4.8,4.9,4.5,4.43,4.7,4.3,4.9
AIG20240000498225,7,4.1,전반적 만족도,30,21,70,18,21,4.1,4.1,,4.4,,4.3,4.4,3.9,4.0,3.9,4.5,4.3
AIG20240000498225,8,4.3,전반적 만족도,14,12,85.7,10,12,4.3,4.3,,4.8,,4.4,4.5,4.4,4.37,4.2,5.0,4.5
AIG20240000498225,9,4.3,전반적 만족도,18,9,50,8,9,4.3,4.0,,4.4,,4.3,4.0,3.8,4.17,4.1,5.0,4.2
AIG20240000498225,10,4.2,전반적 만족도,35,30,85.7,24,30,4.2,4.0,,4.6,,4.3,4.5,3.6,4.0,4.1,,4.5
AIG20240000498225,11,4.7,전반적 만족도,35,18,51.4,15,18,4.7,4.5,,4.8,,4.8,4.7,4.1,4.4,4.6,,4.8
AIG20240000498225,12,4.5,전반적 만족도,28,20,71.4,19,20,4.5,4.4,,4.7,,4.4,4.6,3.8,4.2,4.4,4.3,4.5
AIG20240000498226,1,4.8,전반적 만족도,8,4,50,4,4,4.8,4.3,,5.0,,4.6,4.5,3.9,4.27,4.6,5.0,4.6
AIG20240000498227,2,5.0,전반적 만족도,2,2,100,2,2,5.0,5.0,,5.0,,4.9,5.0,5.0,4.87,5.0,,5.0
AIG20240000498232,1,4.7,전반적 만족도,10,7,70,7,7,4.7,4.7,,4.7,,4.5,4.6,4.5,4.7,4.8,,4.6
AIG20240000498232,2,3.8,전반적 만족도,6,4,66.7,4,4,3.8,4.1,,4.2,,3.8,4.3,4.4,3.4,3.9,,4.3
AIG20240000498244,1,4.0,전반적 만족도,17,16,94.1,15,16,4.0,3.8,,4.5,,4.2,3.9,4.2,4.07,4.1,,4.4
AIG20240000498244,3,4.2,전반적 만족도,21,11,52.4,10,11,4.2,4.3,,4.3,,4.4,4.2,4.3,4.3,4.2,,4.4
AIG20240000498244,4,4.8,전반적 만족도,15,11,73.3,11,11,4.8,4.5,,4.8,,4.6,4.7,4.1,4.57,4.8,4.6,4.7
AIG20240000498244,5,5.0,전반적 만족도,12,11,91.7,11,11,5.0,4.7,,5.0,,4.9,5.0,4.4,4.87,5.0,4.5,4.9
AIG20240000498244,6,3.4,전반적 만족도,14,12,85.7,11,12,3.4,3.6,,3.7,,3.6,3.2,3.4,3.37,3.3,4.3,3.7
AIG20240000498244,7,5.0,전반적 만족도,12,11,91.7,11,11,5.0,4.7,,5.0,,4.9,5.0,4.4,4.87,5.0,4.5,4.9
AIG20240000498245,1,4.5,전반적 만족도,14,12,85.7,10,12,4.5,4.5,,4.6,,4.5,4.5,4.7,4.27,4.4,5.0,4.5
AIG20240000498245,2,5.0,전반적 만족도,6,1,16.7,1,1,5.0,5.0,,5.0,,5.0,5.0,5.0,5.0,5.0,,5.0
AIG20240000498245,3,4.6,전반적 만족도,7,5,71.4,5,5,4.6,4.7,,4.7,,4.8,4.7,4.9,4.73,4.6,,4.8
AIG20240000498248,1,4.4,전반적 만족도,22,20,90.9,17,20,4.4,3.7,,4.5,,4.3,4.4,3.4,4.27,4.2,5.0,4.3
AIG20240000498248,2,4.2,전반적 만족도,17,11,64.7,10,11,4.2,4.4,,4.4,,4.3,4.2,4.4,4.43,4.4,3.9,4.4
AIG20240000498248,3,4.6,전반적 만족도,23,20,87,19,20,4.6,4.6,,4.8,,4.6,4.5,4.4,4.43,4.6,,4.6
AIG20240000498248,4,4.7,전반적 만족도,18,9,50,8,9,4.7,4.5,,4.5,,4.4,4.4,4.3,4.4,4.4,4.3,4.4
AIG20240000498248,5,4.2,전반적 만족도,7,6,85.7,5,6,4.2,4.5,,4.7,,4.1,4.2,4.2,4.4,4.5,,4.3
AIG20240000498248,6,4.4,전반적 만족도,19,15,78.9,14,15,4.4,4.5,,4.3,,4.3,4.5,4.2,4.5,4.4,4.8,4.4
AIG20240000498248,7,4.3,전반적 만족도,24,19,79.2,16,19,4.3,3.9,,4.5,,4.3,4.3,3.9,3.83,3.9,5.0,4.2
AIG20240000498248,9,4.1,전반적 만족도,18,14,77.8,11,14,4.1,4.0,,4.3,,4.1,4.1,4.0,4.0,3.9,5.0,4.2
AIG20240000498248,10,5.0,전반적 만족도,10,10,100,10,10,5.0,5.0,,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
AIG20240000498248,11,4.4,전반적 만족도,10,10,100,9,10,4.4,4.5,,4.7,,4.4,4.4,4.3,4.43,4.4,,4.4
AIG20240000498248,12,4.3,전반적 만족도,19,13,68.4,11,13,4.3,4.6,,4.5,,4.5,4.5,4.6,4.2,4.3,4.3,4.4
AIG20240000498248,13,4.7,전반적 만족도,10,7,70,7,7,4.7,4.6,,4.7,,4.5,4.7,4.4,4.0,4.6,,4.6
AIG20240000498253,1,4.7,전반적 만족도,20,19,95,17,19,4.7,5.0,,4.8,,4.8,4.6,5.0,4.67,4.7,5.0,4.8
AIG20240000498253,2,3.9,전반적 만족도,16,13,81.3,11,13,3.9,4.0,,4.0,,3.7,4.1,3.9,3.83,3.8,,3.8
AIG20240000498253,3,4.8,전반적 만족도,27,23,85.2,22,23,4.8,4.8,,4.8,,4.8,4.8,4.8,4.77,4.8,5.0,4.8
AIG20240000498253,4,4.7,전반적 만족도,28,21,75,20,21,4.7,4.7,,4.8,,4.7,4.7,4.8,4.67,4.7,,4.7
AIG20240000498253,5,4.9,전반적 만족도,29,22,75.9,21,22,4.9,4.9,,5.0,,4.9,5.0,4.9,4.93,4.9,4.3,4.9
AIG20240000498253,6,4.6,전반적 만족도,26,21,80.8,18,21,4.6,4.5,,4.7,,4.6,4.6,4.7,4.43,4.4,5.0,4.6
AIG20240000498253,7,4.9,전반적 만족도,28,25,89.3,25,25,4.9,4.8,,4.9,,4.9,4.8,5.0,4.83,4.9,5.0,4.9
AIG20240000498257,1,5.0,전반적 만족도,10,5,50,5,5,5.0,5.0,,5.0,,5.0,5.0,5.0,4.6,5.0,,5.0
AIG20240000498258,1,4.3,전반적 만족도,15,15,100,13,15,4.3,4.3,,4.7,,4.5,4.5,4.0,4.4,4.0,4.3,4.6
AIG20240000498258,2,4.6,전반적 만족도,12,12,100,11,12,4.6,4.6,,4.7,,4.7,4.6,4.7,4.63,4.6,4.6,4.8
AIG20240000498258,3,4.8,전반적 만족도,16,15,93.8,15,15,4.8,4.8,,4.7,,4.8,4.8,4.8,4.77,4.8,4.3,4.8
AIG20240000498258,4,4.9,전반적 만족도,10,9,90,9,9,4.9,4.8,,4.9,,4.9,4.9,4.8,4.77,4.6,5.0,4.9
AIG20240000498258,5,4.3,전반적 만족도,7,4,57.1,3,4,4.3,4.1,,4.2,,4.3,4.5,3.9,4.3,4.3,,4.5
AIG20240000498258,6,5.0,전반적 만족도,17,1,5.9,1,1,5.0,5.0,,5.0,,5.0,5.0,4.6,4.77,5.0,,5.0
AIG20240000498259,1,3.9,전반적 만족도,11,6,54.5,5,6,3.9,4.4,,4.9,,4.8,4.1,4.5,4.13,4.5,2.9,4.9
AIG20240000498259,2,5.0,전반적 만족도,7,6,85.7,6,6,5.0,5.0,,5.0,,5.0,5.0,5.0,4.97,5.0,5.0,5.0
AIG20240000498259,3,4.9,전반적 만족도,8,6,75,6,6,4.9,4.9,,4.7,,4.8,4.8,5.0,4.47,5.0,4.6,4.9
AIG20240000498260,1,3.5,전반적 만족도,26,15,57.7,13,15,3.5,3.8,,4.6,,3.7,3.7,3.9,3.77,3.9,3.6,4.4
AIG20240000498260,2,3.5,전반적 만족도,28,18,64.3,10,18,3.5,3.7,,3.9,,3.4,3.4,4.0,3.27,3.3,3.6,3.8
AIG20240000498260,4,3.0,전반적 만족도,21,14,66.7,8,14,3.0,3.1,,3.3,,3.2,3.0,3.5,2.83,3.2,,3.2
AIG20240000498260,5,3.7,전반적 만족도,27,12,44.4,8,12,3.7,3.8,,4.2,,3.7,4.0,4.2,3.73,3.6,4.3,3.8
AIG20240000498260,7,3.9,전반적 만족도,23,15,65.2,14,15,3.9,3.9,,4.6,,4.2,4.2,4.0,3.97,3.9,3.6,4.2
AIG20240000498260,8,1.2,전반적 만족도,14,7,50,2,7,1.2,1.6,,1.5,,1.5,1.3,2.6,1.2,1.3,,1.5
AIG20240000498260,9,3.9,전반적 만족도,13,9,69.2,9,9,3.9,3.9,,4.8,,4.0,4.2,3.5,3.7,3.5,3.6,4.2
AIG20240000498260,11,4.5,전반적 만족도,24,14,58.3,13,14,4.5,4.2,,4.8,,4.4,4.6,4.3,4.33,4.4,,4.6
AIG20240000498260,12,4.0,전반적 만족도,17,7,41.2,5,7,4.0,3.9,,4.3,,3.8,4.0,3.7,3.5,3.5,3.6,3.9
AIG20240000498260,13,4.6,전반적 만족도,25,8,32,7,8,4.6,4.4,,4.5,,4.5,4.3,4.7,4.33,4.6,5.0,4.4
AIG20240000498260,14,3.9,전반적 만족도,21,11,52.4,9,11,3.9,3.9,,4.7,,4.0,3.9,4.3,4.03,4.0,,4.4
AIG20240000498260,17,4.3,전반적 만족도,14,9,64.3,8,9,4.3,4.0,,4.7,,4.1,4.4,3.8,4.1,4.2,,4.1
AIG20240000498260,18,3.6,전반적 만족도,20,10,50,8,10,3.6,3.8,,3.7,,3.5,3.7,4.0,3.23,3.3,5.0,3.6
AIG20240000498260,19,4.3,전반적 만족도,20,10,50,8,10,4.3,4.3,,4.9,,4.6,4.7,4.5,4.2,4.1,,4.8
AIG20240000498261,1,2.9,전반적 만족도,51,2,3.9,1,2,2.9,2.5,,4.8,,3.0,,2.9,2.3,2.5,4.6,2.3
AIG20240000498261,2,4.3,전반적 만족도,74,10,13.5,8,10,4.3,4.4,,4.6,,4.4,,4.0,4.05,4.4,4.4,4.5
AIG20240000498261,3,2.9,전반적 만족도,74,1,1.4,1,1,2.9,2.9,,2.9,,2.9,,2.9,2.9,2.9,2.9,2.9
AIG20240000498261,4,4.4,전반적 만족도,88,19,21.6,17,19,4.4,4.4,,4.5,,4.3,,4.3,4.45,4.4,4.3,4.2
AIG20240000498262,1,4.9,전반적 만족도,9,5,55.6,5,5,4.9,4.7,,4.9,,4.9,4.9,4.9,4.9,4.9,,4.9
AIG20240000498262,2,4.9,전반적 만족도,15,11,73.3,11,11,4.9,4.9,,5.0,,4.9,4.8,4.4,4.73,4.9,5.0,4.9
AIG20240000498262,3,5.0,전반적 만족도,6,4,66.7,4,4,5.0,5.0,,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
AIG20240000498265,1,3.5,전반적 만족도,13,10,76.9,7,10,3.5,4.1,,4.4,,3.8,3.8,4.2,3.63,2.9,2.1,4.0
AIG20240000498265,2,3.9,전반적 만족도,21,13,61.9,12,13,3.9,3.5,,4.0,,3.9,4.2,3.9,3.7,3.5,3.9,3.7
AIG20240000498265,3,3.6,전반적 만족도,15,12,80,8,12,3.6,3.5,,3.8,,3.4,3.8,3.9,3.43,3.5,,3.6
AIG20240000498265,4,4.4,전반적 만족도,14,8,57.1,8,8,4.4,3.5,,4.3,,4.0,4.1,4.1,4.03,4.2,4.3,4.0
AIG20240000498265,5,4.4,전반적 만족도,31,21,67.7,20,21,4.4,4.2,,4.5,,4.4,4.4,4.5,4.17,4.4,4.6,4.4
AIG20240000498267,1,4.9,전반적 만족도,30,19,63.3,19,19,4.9,4.8,,5.0,,4.8,4.9,4.9,4.8,4.9,5.0,4.9
AIG20240000498267,2,5.0,전반적 만족도,30,17,56.7,17,17,5.0,5.0,,5.0,,5.0,5.0,5.0,5.0,5.0,,5.0
AIG20240000498267,3,4.3,전반적 만족도,30,26,86.7,21,26,4.3,4.6,,4.5,,4.3,4.6,4.6,4.47,4.3,5.0,4.3
AIG20240000498267,4,4.9,전반적 만족도,28,23,82.1,23,23,4.9,4.8,,4.7,,4.7,4.9,4.9,4.87,4.9,,4.8
AIG20240000498267,5,4.7,전반적 만족도,34,30,88.2,29,30,4.7,4.6,,4.7,,4.6,4.8,4.7,4.67,4.7,,4.8
AIG20240000498267,6,4.2,전반적 만족도,29,26,89.7,20,26,4.2,4.3,,4.4,,4.1,4.5,4.4,4.37,4.3,,4.2
AIG20240000498267,7,4.9,전반적 만족도,30,26,86.7,26,26,4.9,4.9,,4.9,,4.9,4.9,5.0,4.87,4.8,4.3,4.9
AIG20240000498267,8,4.9,전반적 만족도,30,21,70,21,21,4.9,4.7,,4.9,,4.9,4.9,4.8,4.87,5.0,5.0,4.8
AIG20240000498268,1,3.6,전반적 만족도,8,3,37.5,2,3,3.6,2.9,,4.4,,3.4,3.8,4.0,3.67,3.3,,3.0
AIG20240000498268,2,4.0,전반적 만족도,5,3,60,2,3,4.0,4.0,,4.2,,4.0,4.3,4.8,3.87,3.6,,4.4
AIG20240000498272,1,4.0,전반적 만족도,7,3,42.9,3,3,4.0,3.6,,4.5,,4.1,4.3,4.0,4.07,4.0,,4.3
AIG20240000498276,1,4.8,전반적 만족도,20,18,90,18,18,4.8,4.8,,4.8,,4.8,4.8,4.8,4.73,4.8,5.0,4.8
AIG20240000498276,2,4.8,전반적 만족도,18,15,83.3,14,15,4.8,4.6,,4.9,,4.8,4.7,4.7,4.63,4.7,5.0,4.8
AIG20240000498276,3,4.5,전반적 만족도,12,10,83.3,9,10,4.5,4.6,,4.7,,4.7,4.6,4.7,4.63,4.6,,4.7
AIG20240000498278,1,4.4,전반적 만족도,18,14,77.8,11,14,4.4,4.0,,5.0,,4.5,4.6,3.3,4.27,4.1,,4.9
AIG20240000498278,2,4.2,전반적 만족도,22,13,59.1,10,13,4.2,4.2,,4.9,,4.3,4.2,3.1,4.27,4.2,5.0,4.8
AIG20240000498278,3,3.2,전반적 만족도,21,12,57.1,6,12,3.2,3.3,,3.3,,3.3,3.6,3.5,2.97,3.1,2.9,3.3
AIG20240000498278,4,4.8,전반적 만족도,25,8,32,8,8,4.8,4.8,,5.0,,4.8,4.9,3.9,4.4,4.8,,4.7
AIG20240000498278,5,4.0,전반적 만족도,25,17,68,13,17,4.0,3.9,,4.7,,4.1,4.4,3.0,3.93,4.0,5.0,4.7
AIG20240000498278,6,4.0,전반적 만족도,21,17,81,13,17,4.0,3.4,,4.1,,3.9,3.9,3.0,3.87,3.7,,4.1
AIG20240000498278,7,3.9,전반적 만족도,18,13,72.2,11,13,3.9,4.1,,4.0,,3.9,3.9,3.8,3.83,3.9,5.0,4.2
AIG20240000498279,1,4.0,전반적 만족도,9,3,33.3,1,3,4.0,3.6,,4.0,,4.1,3.8,3.3,3.8,2.9,,4.0
AIG20240000498279,2,4.6,전반적 만족도,18,16,88.9,16,16,4.6,4.7,,4.6,,4.6,4.6,4.6,4.57,4.5,5.0,4.5
AIG20240000498279,3,3.9,전반적 만족도,19,14,73.7,9,14,3.9,4.4,,4.0,,4.1,4.2,4.1,4.17,3.7,2.9,3.9
AIG20240000498279,5,4.5,전반적 만족도,13,11,84.6,9,11,4.5,4.4,,4.7,,4.5,4.7,4.6,4.47,4.0,4.3,4.4
AIG20240000498279,6,4.9,전반적 만족도,17,16,94.1,16,16,4.9,4.8,,4.9,,4.9,5.0,5.0,4.97,4.9,5.0,4.9
AIG20240000498282,2,3.9,전반적 만족도,8,5,62.5,4,5,3.9,3.9,,3.5,,3.5,3.6,3.9,4.07,4.0,3.6,3.6
AIG20240000498287,1,4.7,전반적 만족도,49,39,79.6,39,39,4.7,4.5,,4.8,,4.7,4.7,4.7,4.63,4.6,4.8,4.6
AIG20240000498287,2,4.7,전반적 만족도,54,45,83.3,43,45,4.7,4.4,,4.8,,4.7,4.8,4.5,4.67,4.6,4.9,4.6
AIG20240000498287,3,4.8,전반적 만족도,55,52,94.5,52,52,4.8,4.6,,4.9,,4.8,4.9,4.4,4.8,4.8,5.0,4.6
AIG20240000498287,4,4.7,전반적 만족도,55,48,87.3,47,48,4.7,4.6,,4.7,,4.7,4.7,4.7,4.7,4.6,4.6,4.7
AIG20240000498287,5,4.8,전반적 만족도,35,30,85.7,29,30,4.8,4.7,,4.8,,4.8,4.9,4.6,4.77,4.6,5.0,4.6
AIG20240000498288,1,4.2,전반적 만족도,38,32,84.2,24,32,4.2,4.1,,4.1,,4.1,4.3,3.9,4.0,3.8,,3.5
AIG20240000498288,2,4.2,전반적 만족도,27,23,85.2,19,23,4.2,4.3,,4.3,,4.3,4.1,4.3,4.1,4.0,5.0,4.3
AIG20240000498288,3,4.6,전반적 만족도,30,26,86.7,26,26,4.6,4.4,,4.7,,4.6,4.6,4.6,4.47,4.4,5.0,4.5
AIG20240000498288,4,4.3,전반적 만족도,27,20,74.1,19,20,4.3,4.2,,4.5,,4.4,4.4,4.3,4.13,4.1,,4.3
AIG20240000498288,5,3.9,전반적 만족도,58,47,81,35,47,3.9,4.1,,4.1,,4.1,4.0,4.1,3.9,3.7,3.9,3.8
AIG20240000498288,6,4.2,전반적 만족도,27,21,77.8,19,21,4.2,4.3,,4.4,,4.3,4.4,4.4,4.23,4.4,3.6,4.4
AIG20240000498289,1,4.0,전반적 만족도,32,9,28.1,8,9,4.0,4.0,,4.2,,3.9,,4.0,3.6,3.7,3.3,3.8
AIG20240000498289,3,4.3,전반적 만족도,45,5,11.1,5,5,4.3,4.3,,4.4,,4.3,,4.1,4.1,4.1,4.4,4.2
AIG20240000498290,1,4.3,전반적 만족도,7,3,42.9,2,3,4.3,4.3,,4.5,,4.2,5.0,3.8,3.97,4.5,5.0,4.1
AIG20240000498292,1,3.4,전반적 만족도,23,20,87,11,20,3.4,3.4,,3.7,,3.4,3.4,3.6,3.47,3.2,3.3,3.6
AIG20240000498293,1,3.4,전반적 만족도,14,5,35.7,3,5,3.4,3.9,,3.2,,3.4,3.1,3.4,3.17,3.1,,3.3
AIG20240000498295,1,4.7,전반적 만족도,11,10,90.9,9,10,4.7,4.8,,4.7,,4.7,4.8,4.7,4.7,4.7,,4.8
AIG20240000498295,2,5.0,전반적 만족도,8,6,75,6,6,5.0,5.0,,5.0,,5.0,5.0,4.6,4.5,5.0,,5.0
AIG20240000498295,3,4.8,전반적 만족도,13,9,69.2,9,9,4.8,4.6,,4.8,,4.7,4.7,4.7,4.6,4.8,5.0,4.7
AIG20240000498302,1,3.1,전반적 만족도,13,9,69.2,5,9,3.1,3.1,,3.3,,3.1,2.9,3.3,3.13,3.3,,3.1
AIG20240000498302,2,2.8,전반적 만족도,21,14,66.7,5,14,2.8,2.6,,3.7,,3.2,2.9,2.6,3.1,2.3,3.2,2.9
AIG20240000498302,4,3.8,전반적 만족도,7,3,42.9,2,3,3.8,2.9,,4.3,,3.9,4.8,4.3,3.9,3.3,,4.2
AIG20240000498303,1,4.3,전반적 만족도,16,13,81.3,11,13,4.3,4.1,,4.3,,4.1,4.3,4.3,4.3,4.0,3.6,4.4
AIG20240000498303,2,4.4,전반적 만족도,15,8,53.3,7,8,4.4,4.5,,4.5,,4.4,4.5,4.4,4.5,4.6,,4.5
AIG20240000498303,3,3.3,전반적 만족도,15,11,73.3,5,11,3.3,3.8,,4.1,,3.4,3.5,3.8,3.4,3.2,3.9,3.7
AIG20240000498303,4,3.3,전반적 만족도,14,11,78.6,7,11,3.3,3.2,,3.6,,3.3,3.4,3.2,3.4,3.2,,3.5
AIG20240000498303,5,4.2,전반적 만족도,17,11,64.7,9,11,4.2,3.7,,4.5,,4.5,4.1,4.5,3.93,4.2,,4.5
AIG20240000498305,1,4.8,전반적 만족도,9,6,66.7,6,6,4.8,4.6,,4.8,,4.8,4.8,4.9,4.63,4.9,,4.6
AIG20240000498314,1,4.4,전반적 만족도,16,16,100,14,16,4.4,4.2,,4.6,,4.3,4.7,4.5,4.27,4.6,4.3,4.6
AIG20240000498314,2,4.7,전반적 만족도,16,12,75,11,12,4.7,4.1,,4.8,,4.6,4.8,4.5,4.43,4.4,4.5,4.6
AIG20240000498314,3,4.4,전반적 만족도,15,10,66.7,8,10,4.4,4.5,,4.4,,4.5,4.6,4.6,4.23,4.2,3.6,4.3
AIG20240000498314,4,4.0,전반적 만족도,9,9,100,7,9,4.0,4.0,,4.2,,4.0,3.9,4.0,3.8,3.7,4.3,4.0
AIG20240000498314,6,4.7,전반적 만족도,19,16,84.2,15,16,4.7,4.3,,4.6,,4.4,4.5,4.8,4.5,4.5,5.0,4.7
AIG20240000498314,7,4.0,전반적 만족도,16,13,81.3,10,13,4.0,4.0,,4.1,,4.2,4.3,4.3,3.83,3.6,2.9,4.0
AIG20240000498314,8,4.9,전반적 만족도,7,7,100,7,7,4.9,4.9,,4.9,,4.9,4.9,4.9,4.8,4.9,5.0,4.9
AIG20240000498314,9,4.9,전반적 만족도,14,11,78.6,11,11,4.9,4.9,,4.9,,4.9,4.9,4.9,4.9,4.7,4.3,4.9
AIG20240000498314,11,5.0,전반적 만족도,14,12,85.7,12,12,5.0,5.0,,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
AIG20240000498323,1,4.9,전반적 만족도,10,7,70,7,7,4.9,5.0,,5.0,,4.9,5.0,4.7,4.93,5.0,,4.9
AIG20240000498328,1,3.3,전반적 만족도,10,7,70,5,7,3.3,3.9,,3.5,,3.2,3.9,4.0,3.73,3.3,2.9,3.4
AIG20240000498331,1,4.5,전반적 만족도,25,22,88,21,22,4.5,4.3,,4.8,,4.4,4.5,4.1,4.47,4.5,3.9,4.6
AIG20240000498331,2,4.3,전반적 만족도,30,24,80,23,24,4.3,4.4,,4.6,,4.4,4.6,4.3,4.37,4.4,5.0,4.4
AIG20240000498331,3,4.7,전반적 만족도,13,11,84.6,11,11,4.7,4.7,,4.7,,4.6,4.7,4.5,4.6,4.7,5.0,4.6
AIG20240000498335,1,4.4,전반적 만족도,51,47,92.2,45,47,4.4,4.1,,4.7,,4.4,4.5,4.4,4.53,4.5,4.3,4.3
AIG20240000498335,2,4.1,전반적 만족도,58,50,86.2,40,50,4.1,3.9,,4.4,,4.2,4.4,3.9,4.2,4.1,5.0,4.0
AIG20240000498335,3,4.5,전반적 만족도,42,33,78.6,30,33,4.5,4.2,,4.5,,4.4,4.5,4.7,4.5,4.2,3.2,4.3
AIG20240000498335,4,4.0,전반적 만족도,47,29,61.7,24,29,4.0,3.9,,4.2,,4.1,4.4,4.1,4.03,4.1,3.1,4.0
AIG20240000498336,1,4.7,전반적 만족도,18,13,72.2,13,13,4.7,4.8,,4.9,,4.7,4.8,4.9,4.83,4.8,,4.7
AIG20240000498338,1,3.7,전반적 만족도,16,12,75,9,12,3.7,3.9,,4.3,,3.9,3.8,4.4,4.13,4.1,,4.3
AIG20240000498338,2,4.5,전반적 만족도,41,24,58.5,24,24,4.5,4.3,,4.8,,4.5,4.7,4.5,4.4,4.7,2.9,4.6
AIG20240000498338,3,3.8,전반적 만족도,26,16,61.5,13,16,3.8,4.0,,4.5,,4.0,3.9,4.6,3.7,3.9,,4.3
AIG20240000498338,4,2.8,전반적 만족도,17,10,58.8,4,10,2.8,3.1,,3.3,,2.9,2.9,3.7,3.03,2.7,3.2,2.8
AIG20240000498338,5,5.0,전반적 만족도,15,5,33.3,5,5,5.0,5.0,,5.0,,5.0,5.0,5.0,4.93,5.0,5.0,5.0
AIG20240000498339,1,4.5,전반적 만족도,14,12,85.7,11,12,4.5,4.4,,4.7,,4.3,4.5,4.1,4.27,4.3,5.0,4.5
AIG20240000498339,2,4.8,전반적 만족도,10,8,80,8,8,4.8,5.0,,5.0,,4.7,5.0,4.8,4.83,5.0,3.2,4.9
AIG20240000498340,1,4.8,전반적 만족도,13,8,61.5,8,8,4.8,4.6,,4.9,,4.6,4.9,5.0,4.5,4.9,5.0,4.8
AIG20240000498340,2,4.5,전반적 만족도,12,6,50,5,6,4.5,4.3,,4.7,,4.5,4.8,4.2,4.07,4.3,,4.5
AIG20240000498340,3,3.9,전반적 만족도,9,7,77.8,5,7,3.9,4.2,,4.2,,4.1,3.8,4.1,3.6,3.8,5.0,4.2
AIG20240000498342,1,4.6,전반적 만족도,16,5,31.3,4,5,4.6,4.7,,4.5,,4.4,,4.4,4.35,4.3,4.0,4.3
AIG20240000498342,2,5.0,전반적 만족도,37,1,2.7,1,1,5.0,5.0,,5.0,,5.0,,5.0,5.0,5.0,5.0,5.0
AIG20240000498342,3,3.6,전반적 만족도,47,1,2.1,0,1,3.6,2.9,,4.3,,3.9,,2.9,2.9,2.9,3.6,3.6
AIG20240000498342,4,4.0,전반적 만족도,56,26,46.4,22,26,4.0,4.3,,4.4,,4.0,,4.4,4.1,4.0,4.1,4.2
AIG20240000498342,5,4.1,전반적 만족도,64,26,40.6,23,26,4.1,4.0,,4.3,,3.9,,3.9,4.0,4.0,4.1,4.0
AIG20240000498342,6,4.3,전반적 만족도,74,15,20.3,14,15,4.3,4.4,,4.7,,4.5,1.4,4.5,3.0,4.1,4.3,4.6
AIG20240000498342,7,4.4,전반적 만족도,38,7,18.4,6,7,4.4,4.2,,4.5,,4.2,,4.4,4.25,3.8,4.2,4.2
AIG20240000498342,8,2.6,전반적 만족도,25,8,32,1,8,2.6,2.6,,3.7,,2.7,2.9,3.4,2.3,2.3,2.8,3.1
AIG20240000498342,9,3.2,전반적 만족도,34,12,35.3,7,12,3.2,3.5,,3.9,,3.3,,3.5,3.45,3.1,3.5,3.6
AIG20240000498342,10,4.0,전반적 만족도,32,15,46.9,14,15,4.0,4.0,,4.3,,4.1,,4.2,4.15,4.0,4.1,4.1
AIG20240000498343,1,4.7,전반적 만족도,28,21,75,21,21,4.7,4.7,,4.8,,4.7,4.7,4.5,4.77,4.7,4.3,4.3
AIG20240000498343,2,4.5,전반적 만족도,20,20,100,20,20,4.5,4.5,,4.5,,4.5,4.4,4.4,4.5,4.5,,4.5
AIG20240000498343,3,4.6,전반적 만족도,23,21,91.3,20,21,4.6,4.5,,4.7,,4.6,4.7,4.6,4.6,4.6,,4.6
AIG20240000498350,1,4.6,전반적 만족도,35,30,85.7,28,30,4.6,4.3,,4.8,,4.5,4.6,4.3,4.43,4.6,5.0,4.5
AIG20240000498350,2,3.5,전반적 만족도,30,26,86.7,12,26,3.5,3.5,,3.7,,3.2,3.5,3.7,3.47,3.3,2.9,3.4
AIG20240000498350,3,4.9,전반적 만족도,23,20,87,20,20,4.9,4.9,,4.8,,4.8,4.9,4.9,4.67,4.8,,4.7
