고유값,과정명,훈련과정 ID,회차,훈련기관,총 훈련일수,총 훈련시간,과정시작일,과정종료일,NCS명,NCS코드,훈련비,정원,수강신청 인원,수료인원,수료율,만족도,지역,주소,과정페이지 링크,선도기업,파트너기관,매출 최소,실 매출 대비,매출 최대,2021년,2022년,2023년,2024년,2025년,2026년
AIG202300004557045,"[KDT]웹퍼블리셔(UIUX)&프론트엔드개발(API,ChatGPT,피그마,리액트,뷰)기업플랫폼프로젝트",AIG20230000455704,5,그린컴퓨터아트학원,120,960,2024-09-30,2025-03-27,응용SW엔지니어링,20010202," 9,097,920 ",20,10,9,90%,80.5,서울 구로구,서울특별시 구로구 새말로 97 (구로동 신도림테크노마트),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455704&tracseTme=5&trainstCstmrId=500020044990&crseTracseSe=C0061,,,"81,881,280","72,783,360","90,979,200",0,0,0,"37,814,818","34,968,542",0
AIG202400004592411,마이크로서비스 개발자 아카데미,AIG20240000459241,1,한국휴렛팩커드(유)교육센터,120,960,2024-09-30,2025-04-01,응용SW엔지니어링,20010202," 17,424,000 ",48,0,0,#DIV/0!,0,서울 서초구,서울특별시 서초구 서운로 220 (서초동 대지스포츠플라자),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459241&tracseTme=1&trainstCstmrId=500020057717&crseTracseSe=C0061,한국휴렛팩커드,한국휴렛팩커드,0,0,0,0,0,0,0,0,0
AIG202200004092776,기업요구를 반영한 프로젝트 중심 JAVA 백엔드 테스트 주도 개발자 양성과정,AIG20220000409277,6,그린컴퓨터아트학원,119,900,2024-09-30,2025-03-31,응용SW엔지니어링,20010202," 7,707,600 ",30,20,19,95%,92.5,대구 중구,대구 중구 남일동,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409277&tracseTme=6&trainstCstmrId=500020014651&crseTracseSe=C0061,,,"146,444,400","123,321,600","154,152,000",0,0,0,"62,671,633","60,649,967",0
AIG202400004592871,클라우드를 활용한 자바(JAVA) 풀스택 개발자 양성,AIG20240000459287,1,엠비씨(MBC)아카데미 컴퓨터교육센터 본점,128,1024,2024-09-30,2025-04-09,응용SW엔지니어링,20010202," 9,720,830 ",30,8,4,50%,0,서울 종로구,서울특별시 종로구 종로2가 종로 69(서울 YMCA),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459287&tracseTme=1&trainstCstmrId=500033330182&crseTracseSe=C0061,,,"38,883,320","62,213,312","77,766,640",0,0,0,"30,134,573","32,078,739",0
AIG202100003501068,실무형 AI 웹 개발자 양성 과정,AIG20210000350106,8,팀스파르타주식회사,85,1020,2024-09-30,2025-02-04,인공지능플랫폼구축,20010701," 18,513,000 ",150,65,51,78%,83.4,서울 강남구,서울특별시 강남구 테헤란로44길 8 (역삼동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000350106&tracseTme=8&trainstCstmrId=500039286716&crseTracseSe=C0061,,,"944,163,000","962,676,000","1,203,345,000",0,0,0,"699,444,281","263,231,719",0
AIG202100003287705,PBL 기반 AI서비스 개발자 양성과정,AIG20210000328770,5,국제인재개발원,126,990,2024-09-30,2025-04-07,인공지능플랫폼구축,20010701," 8,460,540 ",24,7,3,43%,94.9,광주 북구,광주광역시 북구 호동로 6-6 (중흥동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000328770&tracseTme=5&trainstCstmrId=500020060019&crseTracseSe=C0061,,,"25,381,620","47,379,024","59,223,780",0,0,0,"23,190,785","24,188,239",0
AIG202200004094177,실무형 프론트엔드 엔지니어 양성과정,AIG20220000409417,7,팀스파르타주식회사,89,1063,2024-09-30,2025-02-10,응용SW엔지니어링,20010202," 19,293,450 ",150,51,44,86%,86.6,서울 강남구,서울특별시 강남구 테헤란로44길 8 (역삼동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409417&tracseTme=7&trainstCstmrId=500039286716&crseTracseSe=C0061,,,"848,911,800","787,172,760","983,965,950",0,0,0,"546,321,393","240,851,367",0
AIG202300004127946,언리얼5를 이용한 미디어엔터테이먼트 콘텐츠 전문가 양성과정,AIG20230000412794,6,(주)문화방송,129,1032,2024-09-30,2025-04-10,가상현실콘텐츠제작,20020401," 18,730,800 ",30,24,17,71%,61.4,서울 마포구,서울특별시 마포구 성암로 267 (상암동 (주)문화방송),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412794&tracseTme=6&trainstCstmrId=500020060638&crseTracseSe=C0061,(주)문화방송,(주)문화방송,"318,423,600","359,631,360","449,539,200",0,0,0,"173,293,868","186,337,492",0
AIG202400004590853,엘리스 플러터(Flutter) 앱 개발자 트랙,AIG20240000459085,3,(주)엘리스그룹,110,996,2024-09-30,2025-03-12,응용SW엔지니어링,20010202," 18,077,400 ",80,9,6,67%,61,서울 강남구,서울특별시 강남구 선릉로 433,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459085&tracseTme=3&trainstCstmrId=500038398274&crseTracseSe=C0061,,,"108,464,400","130,157,280","162,696,600",0,0,0,"73,808,701","56,348,579",0
AIG202400004591571,기업주도형 유니티를 활용한 게임개발자(VR) 양성과정,AIG20240000459157,1,엠비씨(MBC)아카데미 컴퓨터교육센터 본점,132,1056,2024-09-30,2025-04-14,VR콘텐츠디자인,8020112," 10,024,600 ",30,10,4,40%,0,서울 종로구,서울특별시 종로구 종로2가 종로 69(서울 YMCA),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459157&tracseTme=1&trainstCstmrId=500033330182&crseTracseSe=C0061,,,"40,098,400","80,196,800","100,246,000",0,0,0,"37,859,403","42,337,397",0
AIG202300004556564,[스마트훈련]실무형 데이터분석가 양성과정,AIG20230000455656,4,팀스파르타주식회사,90,1080,2024-09-30,2025-02-11,빅데이터분석,20010105," 19,602,000 ",100,62,56,90%,84.2,서울 강남구,서울특별시 강남구 테헤란로44길 8 (역삼동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455656&tracseTme=4&trainstCstmrId=500039286716&crseTracseSe=C0061,,,"1,097,712,000","972,259,200","1,215,324,000",0,0,0,"669,778,560","302,480,640",0
AIG202300004557143,[K디지털] AI&빅데이터 분석 활용 풀스택 서비스 개발,AIG20230000455714,3,(재)부산인재개발원 부산IT교육센터,138,1050,2024-09-30,2025-04-23,응용SW엔지니어링,20010202," 9,950,850 ",25,19,16,84%,87.6,부산 부산진구,부산광역시 부산진구 중앙대로 708 (부전동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455714&tracseTme=3&trainstCstmrId=500020016923&crseTracseSe=C0061,,,"159,213,600","151,252,920","189,066,150",0,0,0,"68,284,085","82,968,835",0
AIG202400004590412,엘리스 프론트엔드 전문가 트랙,AIG20240000459041,2,(주)엘리스그룹,105,926,2024-09-30,2025-03-04,응용SW엔지니어링,20010202," 16,806,900 ",70,7,7,100%,83.9,서울 강남구,서울특별시 강남구 선릉로 433,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459041&tracseTme=2&trainstCstmrId=500038398274&crseTracseSe=C0061,,,"117,648,300","94,118,640","117,648,300",0,0,0,"56,109,189","38,009,451",0
AIG202400004590832,웹 서비스기반 Technical 프로덕트 매니저(PM) 트랙,AIG20240000459083,2,(주)엘리스그룹,110,946,2024-09-30,2025-03-12,데이터아키텍처,20010211," 17,169,900 ",100,19,11,58%,83.3,서울 강남구,서울특별시 강남구 선릉로 433,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459083&tracseTme=2&trainstCstmrId=500038398274&crseTracseSe=C0061,,,"188,868,900","260,982,480","326,228,100",0,0,0,"147,996,162","112,986,318",0
AIG202400004592043,[현대이지웰] Java 풀스택 개발자 아카데미,AIG20240000459204,3,멀티캠퍼스,118,944,2024-09-30,2025-03-25,응용SW엔지니어링,20010202," 17,133,600 ",30,10,7,70%,80.5,서울 강남구,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459204&tracseTme=3&trainstCstmrId=500020039927&crseTracseSe=C0061,현대이지웰,멀티캠퍼스,"119,935,200","137,068,800","171,336,000",0,0,0,"72,019,200","65,049,600",0
AIG202400004592332,"데이터 엔지니어 부트캠프(하둡, 스파크)",AIG20240000459233,2,멀티캠퍼스,120,960,2024-09-30,2025-03-28,빅데이터분석,20010105," 17,424,000 ",40,19,12,63%,55,서울 강남구,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459233&tracseTme=2&trainstCstmrId=500020039927&crseTracseSe=C0061,,,"209,088,000","264,844,800","331,056,000",0,0,0,"136,836,480","128,008,320",0
AIG202200004094167,실무형 스프링 백엔드 엔지니어 양성과정,AIG20220000409416,7,팀스파르타주식회사,90,1076,2024-09-30,2025-02-11,응용SW엔지니어링,20010202," 19,529,400 ",150,79,69,87%,84.5,서울 강남구,서울특별시 강남구 테헤란로44길 8 (역삼동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409416&tracseTme=7&trainstCstmrId=500039286716&crseTracseSe=C0061,,,"1,347,528,600","1,234,258,080","1,542,822,600",0,0,0,"850,266,677","383,991,403",0
AIG202300004126494,기업수요을 반영한 공공데이터 및 스프링프레임워크를 활용한 자바개발자,AIG20230000412649,4,그린아이티아카데미학원,120,960,2024-10-01,2025-03-26,응용SW엔지니어링,20010202," 9,097,920 ",30,0,0,#DIV/0!,0,서울 강남구,서울특별시 강남구 강남대로96길 16 (역삼동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412649&tracseTme=4&trainstCstmrId=500037119543&crseTracseSe=C0061,,,0,0,0,0,0,0,0,0,0
AIG202300004127405,[인공지능]AIoT를 이용한 빅데이터 분석 산업솔루션 개발 취업연계 부트캠프,AIG20230000412740,5,(주)세종교육,139,1090,2024-10-04,2025-04-29,응용SW엔지니어링,20010202," 10,329,930 ",20,20,14,70%,80.4,경기 성남시 수정구,경기도 성남시 수정구 수정로 167 (태평동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412740&tracseTme=5&trainstCstmrId=500020026271&crseTracseSe=C0061,,,"144,619,020","165,278,880","206,598,600",0,0,0,"70,720,290","94,558,590",0
AIG202400004593893,전자정부 프레임워크 & React(AWS) 기반 풀_스택 개발자 양성과정,AIG20240000459389,3,(재)대덕인재개발원,146,1168,2024-10-04,2025-05-08,응용SW엔지니어링,20010202," 11,087,820 ",28,15,0,0%,96.2,대전 중구,대전광역시 중구 계룡로 846 (오류동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459389&tracseTme=3&trainstCstmrId=500020044796&crseTracseSe=C0061,,,0,"133,053,840","166,317,300",0,0,0,"54,570,469","78,483,371",0
AIG202300004557187,[스마트훈련] IT 스타트업 실무형 백엔드 개발 부트캠프,AIG20230000455718,7,넥스트러너스평생교육시설,120,960,2024-10-04,2025-04-02,응용SW엔지니어링,20010202," 17,424,000 ",30,13,9,69%,84.7,서울 서초구,서울특별시 서초구 강남대로99길 45,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455718&tracseTme=7&trainstCstmrId=500042311334&crseTracseSe=C0061,,,"156,816,000","181,209,600","226,512,000",0,0,0,"89,103,063","92,106,537",0
AIG202300004557207,[스마트훈련] IT 스타트업 실무형 멀티플랫폼 프론트엔드 개발 부트캠프,AIG20230000455720,7,넥스트러너스평생교육시설,120,960,2024-10-04,2025-04-02,응용SW엔지니어링,20010202," 17,424,000 ",30,15,13,87%,89.9,서울 서초구,서울특별시 서초구 강남대로99길 45,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455720&tracseTme=7&trainstCstmrId=500042311334&crseTracseSe=C0061,,,"226,512,000","209,088,000","261,360,000",0,0,0,"102,811,227","106,276,773",0
AIG2022000036678523,클라우드 활용 자바개발자 양성과정,AIG20220000366785,23,구디아카데미,119,946,2024-10-07,2025-04-07,응용SW엔지니어링,20010202," 8,101,540 ",28,11,8,73%,88.5,서울 금천구,서울특별시 금천구 가산디지털2로 95 (가산동 KM TOWER),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000366785&tracseTme=23&trainstCstmrId=500020028075&crseTracseSe=C0061,,,"64,812,320","71,293,552","89,116,940",0,0,0,"33,504,074","37,789,478",0
AIG202300004127865,"자바와 스프링을 활용한 하이브리드 웹앱 풀스택(프론트,백엔드)개발자",AIG20230000412786,5,구트아카데미학원,130,1040,2024-10-07,2025-04-17,응용SW엔지니어링,20010202," 9,856,080 ",25,11,7,64%,76.1,서울 구로구,서울특별시 구로구 시흥대로163길 33 (구로동 주호타워),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412786&tracseTme=5&trainstCstmrId=500020023588&crseTracseSe=C0061,,,"68,992,560","86,733,504","108,416,880",0,0,0,"38,648,090","48,085,414",0
AIG202300004128395,[인텔] AI For Future Workforce를 활용한 인공지능 인재 양성과정,AIG20230000412839,5,한국표준협회,119,930,2024-10-07,2025-04-04,인공지능서비스구현,20010705," 16,879,500 ",40,17,16,94%,83.9,서울 강남구,서울특별시 강남구 테헤란로69길 5 (삼성동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412839&tracseTme=5&trainstCstmrId=500020055650&crseTracseSe=C0061,인텔,고누아이,"270,072,000","229,561,200","286,951,500",0,0,0,"109,679,240","119,881,960",0
AIG202300004127802,인공지능을 활용한 지능형 서비스 개발 풀스택 과정,AIG20230000412780,2,모블교육센터평생교육원,120,960,2024-10-07,2025-04-01,응용SW엔지니어링,20010202," 9,097,920 ",26,0,0,#DIV/0!,77.1,충남 천안시 동남구,충청남도 천안시 동남구 대흥동 대흥로 255(화일빌딩),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412780&tracseTme=2&trainstCstmrId=500037147984&crseTracseSe=C0061,,,0,0,0,0,0,0,0,0,0
AIG2022000036674815,DCX기반 빅데이터 분석서비스 개발자 과정,AIG20220000366748,15,스마트인재개발원,123,960,2024-10-07,2025-04-04,빅데이터플랫폼구축,20010209," 8,221,440 ",25,16,14,88%,83.1,광주 동구,광주광역시 동구 금남로3가 중앙로 196,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000366748&tracseTme=15&trainstCstmrId=500020018488&crseTracseSe=C0061,,,"115,100,160","105,234,432","131,543,040",0,0,0,"50,278,673","54,955,759",0
AIG2022000040942010,빅데이터 분석 서비스 구현을 위한 JAVA/Python 풀스택 전문가 양성 과정,AIG20220000409420,10,한국소프트웨어인재개발원,120,960,2024-10-07,2025-04-01,빅데이터분석,20010105," 9,140,160 ",30,24,21,88%,83.4,서울 금천구,서울특별시 금천구 가산디지털2로 101,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409420&tracseTme=10&trainstCstmrId=500020027783&crseTracseSe=C0061,,,"191,943,360","175,491,072","219,363,840",0,0,0,"85,266,849","90,224,223",0
AIG202300004127357,풀스택 백엔드 개발자 양성 과정,AIG20230000412735,7,플레이데이터평생교육원,120,960,2024-10-07,2025-04-07,응용SW엔지니어링,20010202," 9,097,920 ",30,16,0,0%,81.7,서울 서초구,서울특별시 서초구 효령로 335 (서초동 대호프레조빌),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412735&tracseTme=7&trainstCstmrId=500020011379&crseTracseSe=C0061,,,0,"116,453,376","145,566,720",0,0,0,"54,726,723","61,726,653",0
AIG202400004592141,AI기반 빅데이터 플랫폼 풀스택 개발자,AIG20240000459214,1,경북산업직업전문학교,143,1000,2024-10-07,2025-05-08,빅데이터플랫폼구축,20010209," 9,493,000 ",25,12,0,0%,0,대구 동구,대구광역시 동구 동부로 121,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459214&tracseTme=1&trainstCstmrId=500020019775&crseTracseSe=C0061,,,0,"91,132,800","113,916,000",0,0,0,"36,623,462","54,509,338",0
AIG202300004556123,[스마트훈련]자바스크립트 웹 풀스택 개발자 실무과정,AIG20230000455612,3,(주)모두의연구소,84,664,2024-10-07,2025-02-07,응용SW엔지니어링,20010202," 12,051,600 ",40,17,9,53%,90.8,서울 강남구,서울특별시 강남구 강남대로 324 (역삼동 역삼디오슈페리움),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455612&tracseTme=3&trainstCstmrId=500037143258&crseTracseSe=C0061,,,"108,464,400","163,901,760","204,877,200",0,0,0,"113,673,801","50,227,959",0
AIG202400004594344,[KG그룹] 청년 이차전지 미래기술 아카데미,AIG20240000459434,4,대한상공회의소,54,420,2024-10-07,2024-12-20,리튬이온전지셀개발,19011402," 7,623,000 ",25,25,21,84%,83.9,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459434&tracseTme=4&trainstCstmrId=500037517077&crseTracseSe=C0061,KG ICT,KG 에듀원,"160,083,000","152,460,000","190,575,000",0,0,0,"152,460,000",0,0
AIG2020000028666027,빅데이터 분석서비스 개발자과정(NCS),AIG20200000286660,27,스마트인재개발원,119,928,2024-10-07,2025-03-27,응용SW엔지니어링,20010202," 13,762,240 ",25,18,0,0%,85.7,광주 동구,광주광역시 동구 금남로3가 중앙로 196,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20200000286660&tracseTme=27&trainstCstmrId=500020018488&crseTracseSe=C0061,,,0,"198,176,256","247,720,320",0,0,0,"99,088,128","99,088,128",0
AIG2021000032873713,[정보보안] 모의해킹/침해대응 전문가 취업캠프,AIG20210000328737,13,더조은컴퓨터아카데미,132,1050,2024-10-07,2025-04-21,보안엔지니어링,20010206," 8,992,200 ",25,15,15,100%,89.9,서울 강남구,서울특별시 강남구 강남대로78길 8 (역삼동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000328737&tracseTme=13&trainstCstmrId=500020028586&crseTracseSe=C0061,,,"134,883,000","107,906,400","134,883,000",0,0,0,"47,106,347","60,800,053",0
AIG202300004556406,클라우드 데브옵스 프론트엔드&백엔드 자바(JAVA) 풀스택 개발자 취업캠프,AIG20230000455640,6,중앙정보기술인재개발원,120,960,2024-10-07,2025-04-02,응용SW엔지니어링,20010202," 9,097,920 ",30,14,13,93%,90.5,서울 강남구,서울특별시 강남구 테헤란로7길 7,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455640&tracseTme=6&trainstCstmrId=500020039773&crseTracseSe=C0061,,,"118,272,960","101,896,704","127,370,880",0,0,0,"49,230,992","52,665,712",0
AIG202400004594343,[KG그룹] 청년 이차전지 미래기술 아카데미,AIG20240000459434,3,대한상공회의소,54,420,2024-10-07,2024-12-20,리튬이온전지셀개발,19011402," 7,623,000 ",25,25,21,84%,83.9,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459434&tracseTme=3&trainstCstmrId=500037517077&crseTracseSe=C0061,KG ICT,KG 에듀원,"160,083,000","152,460,000","190,575,000",0,0,0,"152,460,000",0,0
AIG2022000036670015,프로젝트 기반 자바(JAVA) 응용 SW개발자 취업과정,AIG20220000366700,15,중앙정보기술인재개발원,130,1040,2024-10-07,2025-04-17,응용SW엔지니어링,20010202," 8,906,560 ",30,12,10,83%,86.6,서울 마포구,서울특별시 마포구 신촌로 176 (대흥동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000366700&tracseTme=15&trainstCstmrId=500020054900&crseTracseSe=C0061,,,"89,065,600","85,502,976","106,878,720",0,0,0,"38,099,772","47,403,204",0
AIG202300004556113,[스마트훈련]데이터 사이언티스트 실무과정,AIG20230000455611,3,(주)모두의연구소,120,840,2024-10-07,2025-04-01,인공지능플랫폼구축,20010701," 15,246,000 ",40,19,17,89%,89.9,서울 강남구,서울특별시 강남구 강남대로 324 (역삼동 역삼디오슈페리움),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455611&tracseTme=3&trainstCstmrId=500037143258&crseTracseSe=C0061,,,"259,182,000","231,739,200","289,674,000",0,0,0,"112,596,447","119,142,753",0
